Index,UID,Term,alias_1,alias_2,alias_3,alias_4,alias_5,Definition,categories_1,categories_2,categories_3,Author,Title,Year,Link
2114,curtis_0964,worsted edge sateens,,,,,,"cotton sateens made from super yarns with a few ends of worsted at each selvedge. the worsted is usually white, yellow, or red. widths 30 to 40 inches.",textile fabric,,,H.P. Curtis,Glossary of textile terms,1921,https://hdl.handle.net/2027/coo.31924003592841
2115,curtis_0965,worsted yarn counts,,,,,,the number of hanks of 560 yards that weigh 1 lb. equals counts.,textile industry unit of measurement,,,H.P. Curtis,Glossary of textile terms,1921,https://hdl.handle.net/2027/coo.31924003592841
2116,curtis_0966,wrap reeled hanks,,,,,,"the yarn from the bobbin is wound on a reel for 120 yards, and when this length has been reeled the guide is moved forward and another 120 yards reeled, and so on until the hank of 840 yards has been reeled.",textile machinery,,,H.P. Curtis,Glossary of textile terms,1921,https://hdl.handle.net/2027/coo.31924003592841
2117,curtis_0967,zanella,,,,,,"a fabric made for umbrella covering, in twill weave and from super yarns. silk is often used with cotton, according to the quality required.",textile fabric,,,H.P. Curtis,Glossary of textile terms,1921,https://hdl.handle.net/2027/coo.31924003592841
2118,curtis_0968,zephyr silk barege,,,,,,"a dress goods fabric made from a worsted warp and silk weft, plain weave, and printed. or the warp is a worsted and silk doubled yarn with a fine hard spun weft of worsted.",textile fabric,,,H.P. Curtis,Glossary of textile terms,1921,https://hdl.handle.net/2027/coo.31924003592841
2119,curtis_0969,zephyrs,,,,,,"cotton fabrics, plain weave, woven from coloured and white warp and bleached weft. if checks, coloured weft is also used. the coloured yarns are not bleaching colours, since the cloth is usually soft finished only. used for dress goods and blouses. about 88 ends, 90 picks, 32's/32's. the zephyr shipped to egypt and other markets is not so good a quality as the above cloth, and is generally lower in reed, pick, and yarns.",textile fabric,,,H.P. Curtis,Glossary of textile terms,1921,https://hdl.handle.net/2027/coo.31924003592841
2120,curtis_0970,zibeline,,,,,,the french term for a dress fabric with a hairy sur- face made from crossbred wool yarns in heavily coloured stripes. the piece is slightly raised.,textile fabric,,,H.P. Curtis,Glossary of textile terms,1921,https://hdl.handle.net/2027/coo.31924003592841
2121,mclaren_0001,cap,,,,,,"a steel cup placed with the mouth downwards over the spindle of a cap frame, just large enough to cover the spinning bobbin.",textile machinery,,,"McLaren, Walter S. Bright",Spinning woolen and worsted : being a practical treatise for the use of all persons engaged in those trades,1884,https://archive.org/details/spinningwoolenwo00mclauoft
2122,mclaren_0002,carbonisation,,,,,,burning by acid any vegetable matter which is found in wool.,textile manufacturing process,,,"McLaren, Walter S. Bright",Spinning woolen and worsted : being a practical treatise for the use of all persons engaged in those trades,1884,https://archive.org/details/spinningwoolenwo00mclauoft
2123,mclaren_0003,carriage of a mule,,,,,,"that portion of a mule spinning frame which contains the spindles, and travels backwards and forwards.",textile machinery,,,"McLaren, Walter S. Bright",Spinning woolen and worsted : being a practical treatise for the use of all persons engaged in those trades,1884,https://archive.org/details/spinningwoolenwo00mclauoft
2124,mclaren_0004,carriers,Carrying Rollers,,,,,"small rollers for supporting the slubbing, or roving, between the back and front rollers of drawing machines and spinning frames.",textile machinery,,,"McLaren, Walter S. Bright",Spinning woolen and worsted : being a practical treatise for the use of all persons engaged in those trades,1884,https://archive.org/details/spinningwoolenwo00mclauoft
2125,mclaren_0005,carrying comb,,,,,,the portion of the nip comb which carries the wool from the nip to the circle.,textile machinery,,,"McLaren, Walter S. Bright",Spinning woolen and worsted : being a practical treatise for the use of all persons engaged in those trades,1884,https://archive.org/details/spinningwoolenwo00mclauoft
2126,mclaren_0006,cellulose,,,,,,"a term applied to the cellular, or vesicular matter found in the nervous centres. it consists essentially of vesicles or cells. it has until lately been presumed to be limited to vegetable structures.",textile fibre,,,"McLaren, Walter S. Bright",Spinning woolen and worsted : being a practical treatise for the use of all persons engaged in those trades,1884,https://archive.org/details/spinningwoolenwo00mclauoft
2127,mclaren_0007,condenser,,,,,,that part of a woollen carding machine which separates the wool when it comes off the last doffer into a number of small rovings or rubbings ready for mule spinning.,textile machinery,,,"McLaren, Walter S. Bright",Spinning woolen and worsted : being a practical treatise for the use of all persons engaged in those trades,1884,https://archive.org/details/spinningwoolenwo00mclauoft
2128,mclaren_0008,count of card clothing,,,,,,the number of wires set in a straight line across a sheet of clothing five inches wide.,textile machinery,,,"McLaren, Walter S. Bright",Spinning woolen and worsted : being a practical treatise for the use of all persons engaged in those trades,1884,https://archive.org/details/spinningwoolenwo00mclauoft
2129,mclaren_0009,counts of yarn,,,,,,"the number given to any size of thread according to the number of hanks (560 yards) that weigh 1 lb., i.e., 36's yarn has 36 hanks of 560 yards each in 1 lb.",textile industry unit of measurement,,,"McLaren, Walter S. Bright",Spinning woolen and worsted : being a practical treatise for the use of all persons engaged in those trades,1884,https://archive.org/details/spinningwoolenwo00mclauoft
2130,mclaren_0010,crown of card clothing,,,,,,the number of wires in one inch along a sheet of clothing.,textile machinery,,,"McLaren, Walter S. Bright",Spinning woolen and worsted : being a practical treatise for the use of all persons engaged in those trades,1884,https://archive.org/details/spinningwoolenwo00mclauoft
2131,mclaren_0011,differential motion of cone drawing,,,,,,"the wheels which make a bobbin revolve at a varying speed as it becomes fuller, independently of the flyer.",textile manufacturing process,,,"McLaren, Walter S. Bright",Spinning woolen and worsted : being a practical treatise for the use of all persons engaged in those trades,1884,https://archive.org/details/spinningwoolenwo00mclauoft
2132,mclaren_0012,doffer,,,,,,"the roller, or cylinder, of a carding machine between any two swifts which carries the wool from the one to the other.",textile machinery,,,"McLaren, Walter S. Bright",Spinning woolen and worsted : being a practical treatise for the use of all persons engaged in those trades,1884,https://archive.org/details/spinningwoolenwo00mclauoft
2133,mclaren_0013,draft,,,,,,the drawing out of one or more ends of sliver or slubbing delivered by a pair of rollers into one thinner end by means of another pair of rollers.,textile manufacturing process,,,"McLaren, Walter S. Bright",Spinning woolen and worsted : being a practical treatise for the use of all persons engaged in those trades,1884,https://archive.org/details/spinningwoolenwo00mclauoft
2134,mclaren_0014,drag,,,,,,"the resistance of a bobbin on the spindle and washer, as it is pulled round by the yarn when it is being spun.",textile manufacturing process,,,"McLaren, Walter S. Bright",Spinning woolen and worsted : being a practical treatise for the use of all persons engaged in those trades,1884,https://archive.org/details/spinningwoolenwo00mclauoft
2135,mclaren_0015,drawing,,,,,,"the preparation of wool previous to spinning, but after combinfj or cardinsr.",textile manufacturing process,,,"McLaren, Walter S. Bright",Spinning woolen and worsted : being a practical treatise for the use of all persons engaged in those trades,1884,https://archive.org/details/spinningwoolenwo00mclauoft
2136,mclaren_0016,driven,,,,,,"a pulley, or wheel, which is driven (though it may itself drive others), and which, if increased in size, causes those which follow it to work at a decreased speed.",textile machinery,,,"McLaren, Walter S. Bright",Spinning woolen and worsted : being a practical treatise for the use of all persons engaged in those trades,1884,https://archive.org/details/spinningwoolenwo00mclauoft
2137,mclaren_0017,driver,,,,,,"a pulley, or wheel, which drives others (though it may itself be driven), and which, if increased in size, causes those which follow it to work at an increased speed.",textile machinery,,,"McLaren, Walter S. Bright",Spinning woolen and worsted : being a practical treatise for the use of all persons engaged in those trades,1884,https://archive.org/details/spinningwoolenwo00mclauoft
2138,mclaren_0018,extract,,,,,,"the wool derived from waste woollen materials which have been woven, or otherwise mixed with cotton or linen.",textile waste material,,,"McLaren, Walter S. Bright",Spinning woolen and worsted : being a practical treatise for the use of all persons engaged in those trades,1884,https://archive.org/details/spinningwoolenwo00mclauoft
2139,mclaren_0019,fallers,,,,,,"the steel bars with upright pins set in them, which are carried by means of a pair of screws from the back rollers of a gill box to the front rollers, and then fall down to a lower pair of screws, and are carried back again.",textile machinery,,,"McLaren, Walter S. Bright",Spinning woolen and worsted : being a practical treatise for the use of all persons engaged in those trades,1884,https://archive.org/details/spinningwoolenwo00mclauoft
2140,mclaren_0020,fancy,,,,,,a roller on a carding machine which acts as a brush to raise the wool out of the swift.,textile machinery,,,"McLaren, Walter S. Bright",Spinning woolen and worsted : being a practical treatise for the use of all persons engaged in those trades,1884,https://archive.org/details/spinningwoolenwo00mclauoft
2141,mclaren_0021,felting,,,,,,"the property which enables a number of fibres of wool to interlock and join together, so that they form a compact whole, and each fibre cannot be separated.",textile fibre,,,"McLaren, Walter S. Bright",Spinning woolen and worsted : being a practical treatise for the use of all persons engaged in those trades,1884,https://archive.org/details/spinningwoolenwo00mclauoft
2142,mclaren_0022,flocks,,,,,,"the waste from finishing machines in cloth mills, whicli is used again to cheapen yarn and make it bulky.",textile waste material,,,"McLaren, Walter S. Bright",Spinning woolen and worsted : being a practical treatise for the use of all persons engaged in those trades,1884,https://archive.org/details/spinningwoolenwo00mclauoft
2143,mclaren_0023,flyer,,,,,,"a horizontal steel bar with two vertical arms, each with an eye or twizzle at their lower extremities, which is placed on the spindle, and round one arm of which the yarn is wound as it passes on to the bobbin. owing to its rotatory speed being greater than that of the bobbin, it puts twist into the yarn.",textile machinery,,,"McLaren, Walter S. Bright",Spinning woolen and worsted : being a practical treatise for the use of all persons engaged in those trades,1884,https://archive.org/details/spinningwoolenwo00mclauoft
